trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
423,False,"{'a': 0.7, 'e': 0.014552390548416123}",25,7,32.81530897545085,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.7, 'e': 0.01440759184311235}",20,7,22.30159800181554,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.7, 'e': 0.014264233908999256}",20,0,36.01253644253343,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.7, 'e': 0.014122302410163962}",25,11,24.9910954752607,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.7, 'e': 0.013981783153338296}",20,6,25.899510894148733,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.7, 'e': 0.013842662086479501}",30,20,18.97205053865735,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.7, 'e': 0.013704925297364945}",20,12,11.17437337537112,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.7, 'e': 0.013568559012200934}",25,16,6.817451892972549,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.7, 'e': 0.013433549594245302}",30,17,25.35004549833702,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.7, 'e': 0.013299883542443767}",20,6,27.16487388494099,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.7, 'e': 0.013167547490079751}",25,11,26.424498222503477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.7, 'e': 0.013036528203437736}",20,6,17.85103965982741,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.7, 'e': 0.012906812580479862}",20,8,21.254331816131494,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.7, 'e': 0.01277838764953576}",20,0,34.1868718022994,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
437,False,"{'a': 0.7, 'e': 0.012651240568005305}",20,12,14.291078428680025,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.7, 'e': 0.012525358621074385}",30,4,44.43629455964886,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.7, 'e': 0.012400729220443406}",20,0,28.004843148212153,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
